date_index,product,price,competitor_price,marketing_spend,visibility_index,units_sold,revenue,profit,unit_cost
14,DeltaDock,81.56,66.25,11.04,1.146,2,163.12,103.12,30
15,DeltaDock,74.44,61.04,20.51,0.961,1,74.44,44.44,30
16,DeltaDock,60.49,47.74,15.6,0.724,2,120.97,60.97,30
17,DeltaDock,83.44,77.08,23.75,0.857,3,250.32,160.32,30
18,DeltaDock,49.72,59.76,41.86,0.935,4,198.87,78.87,30
19,DeltaDock,92.02,83.36,47.49,1.004,3,276.05,186.05,30
20,DeltaDock,82.2,59.45,26.14,1.1,2,164.4,104.4,30
21,DeltaDock,80.58,82.72,3.09,0.544,1,80.58,50.58,30
22,DeltaDock,53.84,79.51,98.44,0.636,2,107.68,47.68,30
23,DeltaDock,65.06,51.87,76.92,0.698,4,260.26,140.26,30
24,DeltaDock,62.32,79.43,30.37,1.261,4,249.28,129.28,30
25,DeltaDock,58.14,42.04,53.66,0.898,2,116.28,56.28,30
26,DeltaDock,82.11,58.76,12.45,1.128,0,0.0,0.0,30
27,DeltaDock,68.95,77.94,17.06,0.715,1,68.95,38.95,30
28,DeltaDock,92.68,85.69,46.96,1.109,4,370.74,250.74,30
29,DeltaDock,93.65,83.63,23.81,0.831,2,187.3,127.3,30
30,DeltaDock,61.19,55.13,18.15,1.092,1,61.19,31.19,30
31,DeltaDock,66.04,74.4,22.69,0.89,1,66.04,36.04,30
32,DeltaDock,82.4,64.06,55.24,1.433,0,0.0,0.0,30
33,DeltaDock,76.62,49.89,12.21,0.546,2,153.24,93.24,30
34,DeltaDock,88.34,75.59,22.01,0.642,0,0.0,0.0,30
35,DeltaDock,73.84,88.4,7.43,0.931,1,73.84,43.84,30
36,DeltaDock,70.74,61.47,45.61,1.06,1,70.74,40.74,30
37,DeltaDock,52.68,57.02,37.75,0.694,1,52.68,22.68,30
38,DeltaDock,90.34,81.02,44.46,1.013,4,361.35,241.35,30
39,DeltaDock,56.49,71.98,8.95,1.354,2,112.98,52.98,30
40,DeltaDock,62.91,71.08,9.37,0.633,1,62.91,32.91,30
41,DeltaDock,79.45,65.57,31.08,1.001,1,79.45,49.45,30
42,DeltaDock,53.85,36.63,27.46,0.72,0,0.0,0.0,30
43,DeltaDock,63.34,81.06,12.58,1.285,3,190.01,100.01,30
44,DeltaDock,94.03,88.89,50.21,0.676,0,0.0,0.0,30
45,DeltaDock,66.84,73.56,21.47,1.42,0,0.0,0.0,30
46,DeltaDock,67.66,72.4,16.05,0.756,2,135.32,75.32,30
47,DeltaDock,76.97,69.1,10.32,0.969,1,76.97,46.97,30
48,DeltaDock,59.11,40.45,22.06,1.265,1,59.11,29.11,30
49,DeltaDock,74.06,86.59,7.68,1.216,2,148.13,88.13,30
50,DeltaDock,71.05,52.66,15.86,1.042,2,142.1,82.1,30
51,DeltaDock,65.7,47.36,34.03,1.331,3,197.11,107.11,30
52,DeltaDock,79.25,86.65,37.8,1.006,1,79.25,49.25,30
53,DeltaDock,78.83,56.59,53.61,0.972,1,78.83,48.83,30
54,DeltaDock,54.47,70.17,3.26,0.587,2,108.94,48.94,30
55,DeltaDock,44.25,47.76,76.94,0.569,1,44.25,14.25,30
56,DeltaDock,72.2,62.15,4.65,0.931,1,72.2,42.2,30
57,DeltaDock,86.82,90.26,13.14,1.495,1,86.82,56.82,30
58,DeltaDock,62.54,53.04,10.25,1.351,0,0.0,0.0,30
59,DeltaDock,81.25,63.27,25.24,1.349,0,0.0,0.0,30
60,DeltaDock,90.46,72.26,28.71,1.119,1,90.46,60.46,30
61,DeltaDock,77.94,42.43,13.09,0.609,2,155.87,95.87,30
62,DeltaDock,75.54,52.34,56.2,1.056,1,75.54,45.54,30
63,DeltaDock,75.81,44.74,11.91,1.056,1,75.81,45.81,30
64,DeltaDock,60.26,84.07,16.33,0.913,1,60.26,30.26,30
65,DeltaDock,83.25,83.42,29.84,0.967,1,83.25,53.25,30
66,DeltaDock,68.74,89.22,31.08,1.161,1,68.74,38.74,30
67,DeltaDock,71.15,49.96,22.52,0.94,3,213.44,123.44,30
68,DeltaDock,90.0,61.76,1.91,1.026,0,0.0,0.0,30
69,DeltaDock,43.49,53.36,32.57,1.218,3,130.47,40.47,30
70,DeltaDock,74.55,71.71,13.32,0.78,2,149.09,89.09,30
71,DeltaDock,77.06,40.03,46.63,0.803,0,0.0,0.0,30
72,DeltaDock,85.74,80.97,7.13,1.316,4,342.94,222.94,30
73,DeltaDock,87.41,54.49,18.35,0.842,3,262.23,172.23,30
74,DeltaDock,91.52,85.94,8.13,1.187,2,183.05,123.05,30
75,DeltaDock,63.01,56.74,31.27,1.304,0,0.0,0.0,30
76,DeltaDock,91.85,76.7,35.81,0.638,0,0.0,0.0,30
77,DeltaDock,70.66,54.98,15.79,1.29,3,211.97,121.97,30
78,DeltaDock,85.83,83.27,46.94,1.274,2,171.65,111.65,30
79,DeltaDock,69.51,58.86,9.12,0.913,1,69.51,39.51,30
80,DeltaDock,84.46,73.32,12.82,1.246,1,84.46,54.46,30
81,DeltaDock,81.93,81.17,38.83,0.596,2,163.87,103.87,30
82,DeltaDock,62.31,61.96,24.5,0.68,0,0.0,0.0,30
83,DeltaDock,53.36,47.7,41.04,0.956,3,160.08,70.08,30
84,DeltaDock,79.31,64.51,19.73,0.814,0,0.0,0.0,30
85,DeltaDock,88.55,83.55,27.25,1.23,1,88.55,58.55,30
86,DeltaDock,49.38,62.54,37.8,1.037,2,98.77,38.77,30
87,DeltaDock,90.66,73.02,6.87,0.783,1,90.66,60.66,30
88,DeltaDock,62.37,60.81,43.45,0.786,2,124.75,64.75,30
89,DeltaDock,95.31,82.7,5.7,1.207,0,0.0,0.0,30
90,DeltaDock,69.78,51.49,10.72,1.028,0,0.0,0.0,30
91,DeltaDock,49.72,60.81,13.24,0.509,2,99.44,39.44,30
92,DeltaDock,76.28,44.17,27.67,1.034,2,152.57,92.57,30
93,DeltaDock,56.24,46.17,44.73,0.659,0,0.0,0.0,30
94,DeltaDock,65.41,76.2,10.9,1.338,0,0.0,0.0,30
95,DeltaDock,93.45,82.02,6.47,1.46,3,280.36,190.36,30
96,DeltaDock,67.98,51.62,13.82,1.369,0,0.0,0.0,30
97,DeltaDock,60.26,45.72,18.46,0.641,0,0.0,0.0,30
98,DeltaDock,93.11,85.83,27.31,1.304,2,186.22,126.22,30
99,DeltaDock,73.81,66.52,56.38,0.681,1,73.81,43.81,30
100,DeltaDock,95.2,82.86,15.26,0.862,0,0.0,0.0,30
101,DeltaDock,55.97,68.96,7.95,0.561,1,55.97,25.97,30
102,DeltaDock,74.25,71.24,5.29,0.828,2,148.49,88.49,30
103,DeltaDock,81.4,67.96,68.78,1.494,2,162.79,102.79,30
104,DeltaDock,68.79,87.3,30.56,0.548,2,137.59,77.59,30
105,DeltaDock,87.48,64.55,8.75,1.455,3,262.43,172.43,30
106,DeltaDock,86.09,74.96,31.78,0.662,2,172.17,112.17,30
107,DeltaDock,80.39,77.95,47.56,1.35,0,0.0,0.0,30
108,DeltaDock,96.14,91.66,5.88,1.34,0,0.0,0.0,30
109,DeltaDock,51.85,49.05,42.9,0.901,2,103.69,43.69,30
110,DeltaDock,67.76,45.65,75.44,0.873,3,203.27,113.27,30
111,DeltaDock,91.24,73.08,17.35,0.589,0,0.0,0.0,30
112,DeltaDock,61.0,62.02,15.13,0.757,1,61.0,31.0,30
113,DeltaDock,79.38,88.07,6.75,0.969,2,158.76,98.76,30
114,DeltaDock,44.94,42.25,49.51,1.429,4,179.76,59.76,30
115,DeltaDock,53.79,43.81,5.91,0.501,2,107.58,47.58,30
116,DeltaDock,70.78,59.01,28.2,0.506,0,0.0,0.0,30
117,DeltaDock,75.3,71.23,13.34,1.18,1,75.3,45.3,30
118,DeltaDock,53.28,58.42,15.96,0.892,0,0.0,0.0,30
119,DeltaDock,87.23,60.16,57.51,0.879,0,0.0,0.0,30
120,DeltaDock,40.69,46.05,44.87,1.118,3,122.06,32.06,30
121,DeltaDock,84.72,71.97,6.73,0.53,0,0.0,0.0,30
122,DeltaDock,66.95,74.84,8.25,0.69,2,133.9,73.9,30
123,DeltaDock,52.47,53.7,30.71,0.591,1,52.47,22.47,30
124,DeltaDock,83.81,68.33,19.98,0.667,0,0.0,0.0,30
125,DeltaDock,78.92,62.01,72.7,1.489,1,78.92,48.92,30
126,DeltaDock,80.99,68.07,73.54,0.794,2,161.98,101.98,30
127,DeltaDock,53.7,47.57,17.77,1.274,3,161.1,71.1,30
128,DeltaDock,76.73,45.57,30.79,1.275,0,0.0,0.0,30
129,DeltaDock,90.76,80.5,7.7,0.78,0,0.0,0.0,30
130,DeltaDock,88.07,67.64,12.06,1.187,4,352.29,232.29,30
131,DeltaDock,62.26,83.94,38.07,0.818,3,186.79,96.79,30
132,DeltaDock,50.77,49.74,17.47,0.945,1,50.77,20.77,30
133,DeltaDock,71.62,81.2,24.45,1.394,0,0.0,0.0,30
134,DeltaDock,81.63,68.02,21.63,0.639,0,0.0,0.0,30
135,DeltaDock,64.73,54.05,63.91,0.603,2,129.46,69.46,30
136,DeltaDock,51.51,42.41,65.08,1.238,1,51.51,21.51,30
137,DeltaDock,77.41,76.27,27.26,0.661,0,0.0,0.0,30
138,DeltaDock,59.66,43.9,10.89,1.455,1,59.66,29.66,30
139,DeltaDock,95.94,75.55,5.0,1.485,2,191.88,131.88,30
140,DeltaDock,65.78,66.38,42.59,0.564,3,197.35,107.35,30
141,DeltaDock,66.25,66.32,9.27,1.436,1,66.25,36.25,30
142,DeltaDock,68.75,44.47,4.78,0.809,1,68.75,38.75,30
143,DeltaDock,59.88,49.7,114.58,1.236,5,299.4,149.4,30
144,DeltaDock,66.18,53.54,10.34,1.097,0,0.0,0.0,30
145,DeltaDock,58.47,63.25,25.67,1.252,2,116.93,56.93,30
146,DeltaDock,59.13,45.55,12.78,1.224,2,118.26,58.26,30
147,DeltaDock,85.16,86.63,32.07,1.22,1,85.16,55.16,30
148,DeltaDock,75.7,51.68,43.51,0.517,2,151.4,91.4,30
149,DeltaDock,92.66,74.36,55.78,1.251,1,92.66,62.66,30
150,DeltaDock,87.89,61.59,3.33,1.074,1,87.89,57.89,30
151,DeltaDock,55.1,63.39,30.07,1.157,1,55.1,25.1,30
152,DeltaDock,72.11,69.38,27.72,0.741,0,0.0,0.0,30
153,DeltaDock,62.84,54.95,26.03,0.563,2,125.69,65.69,30
154,DeltaDock,54.43,59.84,62.88,1.111,2,108.86,48.86,30
155,DeltaDock,83.19,88.79,53.18,1.028,1,83.19,53.19,30
156,DeltaDock,44.31,40.29,23.6,0.776,3,132.92,42.92,30
157,DeltaDock,77.16,68.01,34.87,0.873,1,77.16,47.16,30
158,DeltaDock,66.83,82.93,15.06,0.708,1,66.83,36.83,30
159,DeltaDock,64.17,41.9,19.8,0.954,4,256.66,136.66,30
160,DeltaDock,67.82,84.97,30.4,0.524,1,67.82,37.82,30
161,DeltaDock,80.66,76.68,10.92,1.072,1,80.66,50.66,30
162,DeltaDock,59.4,85.39,12.5,0.903,0,0.0,0.0,30
163,DeltaDock,60.35,48.58,43.09,1.275,1,60.35,30.35,30
164,DeltaDock,67.09,64.78,9.13,0.896,1,67.09,37.09,30
165,DeltaDock,86.96,75.65,6.24,1.07,0,0.0,0.0,30
166,DeltaDock,76.1,50.08,32.24,0.613,1,76.1,46.1,30
167,DeltaDock,66.82,71.32,29.38,0.61,0,0.0,0.0,30
168,DeltaDock,60.2,61.35,23.11,0.575,0,0.0,0.0,30
169,DeltaDock,75.66,68.93,9.09,1.432,2,151.33,91.33,30
170,DeltaDock,56.75,66.17,57.06,0.801,3,170.25,80.25,30
171,DeltaDock,53.38,54.64,2.21,0.832,0,0.0,0.0,30
172,DeltaDock,94.99,64.94,9.65,0.933,3,284.97,194.97,30
173,DeltaDock,65.76,66.87,75.56,0.806,1,65.76,35.76,30
174,DeltaDock,68.15,52.02,36.38,1.059,2,136.29,76.29,30
175,DeltaDock,74.86,49.16,50.21,1.471,2,149.72,89.72,30
176,DeltaDock,70.85,81.84,69.78,1.44,4,283.4,163.4,30
177,DeltaDock,58.42,77.14,17.38,0.622,0,0.0,0.0,30
178,DeltaDock,69.14,63.41,33.43,0.56,0,0.0,0.0,30
179,DeltaDock,69.78,79.52,33.27,0.561,2,139.56,79.56,30
180,DeltaDock,80.78,42.42,8.13,0.694,1,80.78,50.78,30
181,DeltaDock,64.47,49.36,15.13,0.983,1,64.47,34.47,30
182,DeltaDock,71.38,53.24,11.97,1.164,1,71.38,41.38,30
183,DeltaDock,66.21,74.55,32.23,0.653,2,132.42,72.42,30
184,DeltaDock,64.79,84.67,35.92,0.866,1,64.79,34.79,30
185,DeltaDock,67.8,86.62,54.08,1.473,1,67.8,37.8,30
186,DeltaDock,43.49,40.7,24.58,0.985,1,43.49,13.49,30
187,DeltaDock,52.61,55.92,21.01,1.461,3,157.84,67.84,30
188,DeltaDock,58.99,72.59,9.76,1.129,0,0.0,0.0,30
189,DeltaDock,89.92,82.09,38.99,0.552,0,0.0,0.0,30
190,DeltaDock,65.75,56.52,24.31,1.384,2,131.5,71.5,30
191,DeltaDock,71.91,74.81,59.47,0.871,2,143.83,83.83,30
192,DeltaDock,93.86,81.51,43.79,0.833,4,375.46,255.46,30
193,DeltaDock,59.03,64.6,44.51,1.043,2,118.06,58.06,30
194,DeltaDock,46.23,40.04,24.23,0.643,0,0.0,0.0,30
195,DeltaDock,79.57,53.39,39.35,0.786,3,238.72,148.72,30
196,DeltaDock,68.66,59.4,16.53,0.525,4,274.65,154.65,30
197,DeltaDock,64.72,63.04,2.35,0.924,3,194.15,104.15,30
198,DeltaDock,68.79,81.75,17.67,0.675,3,206.38,116.38,30
199,DeltaDock,68.58,67.19,34.69,0.513,2,137.17,77.17,30
200,DeltaDock,88.72,62.96,6.24,0.551,2,177.44,117.44,30
201,DeltaDock,80.39,72.61,9.69,0.993,0,0.0,0.0,30
202,DeltaDock,66.69,55.99,14.09,1.216,2,133.38,73.38,30
203,DeltaDock,58.76,75.77,55.6,0.837,0,0.0,0.0,30
204,DeltaDock,45.94,53.15,14.47,1.421,0,0.0,0.0,30
205,DeltaDock,64.63,88.89,18.5,0.941,2,129.27,69.27,30
206,DeltaDock,56.27,75.86,30.39,0.964,4,225.08,105.08,30
207,DeltaDock,66.34,55.82,34.86,0.939,4,265.35,145.35,30
208,DeltaDock,65.52,86.43,38.2,1.042,3,196.56,106.56,30
209,DeltaDock,96.29,86.52,73.13,1.312,1,96.29,66.29,30
210,DeltaDock,60.81,74.31,18.76,1.307,1,60.81,30.81,30
211,DeltaDock,63.17,60.69,27.1,1.036,1,63.17,33.17,30
212,DeltaDock,97.52,82.66,54.69,1.193,1,97.52,67.52,30
213,DeltaDock,54.6,67.12,49.31,1.079,0,0.0,0.0,30
214,DeltaDock,89.6,83.97,19.87,1.369,0,0.0,0.0,30
215,DeltaDock,88.11,68.08,19.44,0.564,3,264.34,174.34,30
216,DeltaDock,83.78,53.69,50.16,1.069,1,83.78,53.78,30
217,DeltaDock,46.64,40.2,44.65,1.443,2,93.29,33.29,30
218,DeltaDock,75.21,73.53,12.75,1.11,1,75.21,45.21,30
219,DeltaDock,49.35,46.78,86.69,0.695,3,148.05,58.05,30
220,DeltaDock,51.34,42.42,27.15,1.44,7,359.4,149.4,30
221,DeltaDock,81.84,56.11,35.26,1.403,3,245.51,155.51,30
222,DeltaDock,88.16,61.88,15.17,1.283,0,0.0,0.0,30
223,DeltaDock,71.68,76.86,12.51,0.646,0,0.0,0.0,30
224,DeltaDock,74.18,67.28,27.77,1.261,2,148.36,88.36,30
225,DeltaDock,68.7,70.23,30.39,0.661,2,137.39,77.39,30
226,DeltaDock,94.62,76.18,1.93,0.666,1,94.62,64.62,30
227,DeltaDock,82.81,54.73,9.33,1.406,1,82.81,52.81,30
228,DeltaDock,73.27,70.47,41.09,0.59,1,73.27,43.27,30
229,DeltaDock,67.51,73.31,16.06,1.184,3,202.52,112.52,30
230,DeltaDock,57.19,67.65,29.25,1.023,3,171.58,81.58,30
231,DeltaDock,79.49,46.43,28.78,0.918,0,0.0,0.0,30
232,DeltaDock,66.21,52.17,70.15,1.289,0,0.0,0.0,30
233,DeltaDock,76.87,52.01,10.34,1.154,2,153.75,93.75,30
234,DeltaDock,68.6,82.09,4.05,0.748,0,0.0,0.0,30
235,DeltaDock,84.18,78.96,16.7,1.27,1,84.18,54.18,30
236,DeltaDock,84.37,54.9,45.34,0.794,0,0.0,0.0,30
237,DeltaDock,54.68,55.79,36.31,0.954,5,273.38,123.38,30
238,DeltaDock,68.37,50.23,8.69,0.742,0,0.0,0.0,30
239,DeltaDock,75.87,58.58,6.37,0.707,0,0.0,0.0,30
240,DeltaDock,49.83,59.8,53.64,1.157,1,49.83,19.83,30
241,DeltaDock,67.75,81.12,86.4,1.426,0,0.0,0.0,30
242,DeltaDock,43.09,51.15,7.5,1.42,2,86.18,26.18,30
243,DeltaDock,55.84,78.29,16.29,0.875,1,55.84,25.84,30
244,DeltaDock,54.39,45.41,29.24,1.309,0,0.0,0.0,30
245,DeltaDock,77.16,71.68,16.47,1.219,1,77.16,47.16,30
246,DeltaDock,85.84,47.39,21.32,1.43,1,85.84,55.84,30
247,DeltaDock,66.4,38.64,17.47,0.52,1,66.4,36.4,30
248,DeltaDock,68.96,49.31,27.16,0.607,1,68.96,38.96,30
249,DeltaDock,73.38,85.53,14.2,0.701,1,73.38,43.38,30
250,DeltaDock,57.11,69.62,2.92,0.643,2,114.21,54.21,30
251,DeltaDock,84.77,64.21,58.35,0.55,1,84.77,54.77,30
252,DeltaDock,88.45,81.01,40.73,0.813,2,176.91,116.91,30
253,DeltaDock,72.79,56.63,10.94,1.42,0,0.0,0.0,30
254,DeltaDock,59.75,63.9,46.34,1.347,0,0.0,0.0,30
255,DeltaDock,67.01,65.86,17.26,1.461,2,134.02,74.02,30
256,DeltaDock,54.0,49.51,18.48,0.54,1,54.0,24.0,30
257,DeltaDock,92.19,78.3,53.62,1.062,0,0.0,0.0,30
258,DeltaDock,88.13,66.55,11.9,0.655,1,88.13,58.13,30
259,DeltaDock,72.72,78.78,5.87,1.429,0,0.0,0.0,30
260,DeltaDock,76.98,77.9,15.26,1.159,1,76.98,46.98,30
261,DeltaDock,73.21,79.25,39.71,1.209,0,0.0,0.0,30
262,DeltaDock,61.19,69.44,45.86,0.518,0,0.0,0.0,30
263,DeltaDock,49.22,63.78,9.73,1.216,1,49.22,19.22,30
264,DeltaDock,56.24,48.21,39.53,1.09,2,112.48,52.48,30
265,DeltaDock,45.14,42.77,1.66,1.471,2,90.29,30.29,30
266,DeltaDock,70.78,46.33,34.56,1.482,1,70.78,40.78,30
267,DeltaDock,57.83,55.5,5.03,1.187,2,115.65,55.65,30
268,DeltaDock,95.36,80.52,12.28,1.355,0,0.0,0.0,30
269,DeltaDock,81.53,79.93,14.86,0.823,0,0.0,0.0,30
270,DeltaDock,75.2,79.88,10.71,0.944,1,75.2,45.2,30
271,DeltaDock,90.09,83.33,8.04,1.393,2,180.18,120.18,30
272,DeltaDock,69.61,49.68,66.3,1.28,0,0.0,0.0,30
273,DeltaDock,62.91,68.51,25.18,1.414,1,62.91,32.91,30
274,DeltaDock,69.22,44.6,15.27,0.921,1,69.22,39.22,30
275,DeltaDock,62.69,78.91,16.42,1.438,2,125.39,65.39,30
276,DeltaDock,78.42,51.87,9.7,0.557,0,0.0,0.0,30
277,DeltaDock,92.71,89.54,10.04,0.504,1,92.71,62.71,30
278,DeltaDock,80.4,73.13,59.68,1.034,1,80.4,50.4,30
279,DeltaDock,63.04,49.16,7.57,0.895,2,126.08,66.08,30
280,DeltaDock,50.65,42.81,30.27,0.757,1,50.65,20.65,30
281,DeltaDock,93.89,82.84,17.48,1.239,1,93.89,63.89,30
282,DeltaDock,65.79,61.63,34.13,0.961,5,328.97,178.97,30
283,DeltaDock,87.93,78.32,10.19,0.936,1,87.93,57.93,30
284,DeltaDock,76.18,44.38,46.48,0.93,0,0.0,0.0,30
285,DeltaDock,77.43,78.78,53.18,0.653,1,77.43,47.43,30
286,DeltaDock,59.22,56.47,26.67,0.929,0,0.0,0.0,30
287,DeltaDock,66.13,48.87,30.64,0.747,1,66.13,36.13,30
288,DeltaDock,49.7,44.29,31.05,1.227,1,49.7,19.7,30
289,DeltaDock,100.07,82.79,9.87,1.158,1,100.07,70.07,30
290,DeltaDock,70.49,43.54,19.5,0.776,4,281.95,161.95,30
291,DeltaDock,74.18,68.83,4.42,1.179,1,74.18,44.18,30
292,DeltaDock,89.52,68.58,8.6,0.754,1,89.52,59.52,30
293,DeltaDock,65.38,62.35,58.02,0.596,5,326.92,176.92,30
294,DeltaDock,65.91,52.7,28.55,1.285,0,0.0,0.0,30
295,DeltaDock,54.89,51.02,39.28,0.517,4,219.57,99.57,30
296,DeltaDock,92.82,90.95,13.03,0.599,1,92.82,62.82,30
297,DeltaDock,85.17,79.34,18.1,0.769,2,170.35,110.35,30
298,DeltaDock,55.78,59.1,78.94,1.369,2,111.57,51.57,30
299,DeltaDock,86.09,54.48,51.31,1.33,1,86.09,56.09,30
300,DeltaDock,92.86,75.63,11.47,1.217,0,0.0,0.0,30
301,DeltaDock,53.5,57.53,13.45,0.694,3,160.49,70.49,30
302,DeltaDock,91.48,78.59,16.31,0.815,0,0.0,0.0,30
303,DeltaDock,82.55,48.87,21.67,1.355,1,82.55,52.55,30
304,DeltaDock,84.04,73.55,12.13,0.537,1,84.04,54.04,30
305,DeltaDock,61.43,55.85,49.75,1.029,0,0.0,0.0,30
306,DeltaDock,64.17,50.37,10.22,0.893,3,192.51,102.51,30
307,DeltaDock,68.32,82.04,24.13,0.794,2,136.63,76.63,30
308,DeltaDock,70.27,56.05,33.88,0.869,3,210.8,120.8,30
309,DeltaDock,72.89,41.25,63.57,1.495,1,72.89,42.89,30
310,DeltaDock,73.47,37.9,23.32,0.964,0,0.0,0.0,30
311,DeltaDock,88.71,84.28,12.03,1.21,1,88.71,58.71,30
312,DeltaDock,60.87,66.59,34.17,0.558,2,121.73,61.73,30
313,DeltaDock,93.44,86.75,48.38,1.065,0,0.0,0.0,30
314,DeltaDock,73.11,57.7,44.33,0.747,0,0.0,0.0,30
315,DeltaDock,95.22,70.55,7.45,1.058,1,95.22,65.22,30
316,DeltaDock,90.71,87.21,5.74,0.739,0,0.0,0.0,30
317,DeltaDock,77.36,62.79,25.74,0.555,0,0.0,0.0,30
318,DeltaDock,74.2,73.14,42.62,1.313,2,148.4,88.4,30
319,DeltaDock,74.57,42.0,13.49,0.6,0,0.0,0.0,30
320,DeltaDock,65.59,87.79,44.44,0.712,3,196.78,106.78,30
321,DeltaDock,92.31,76.08,57.36,1.323,3,276.93,186.93,30
322,DeltaDock,80.73,67.84,25.04,1.107,4,322.91,202.91,30
323,DeltaDock,71.74,55.5,21.44,0.689,4,286.97,166.97,30
324,DeltaDock,61.41,85.96,18.0,1.383,1,61.41,31.41,30
325,DeltaDock,80.4,41.07,28.07,1.291,2,160.8,100.8,30
326,DeltaDock,57.57,78.33,32.48,1.141,5,287.83,137.83,30
327,DeltaDock,58.85,47.57,34.49,1.293,2,117.71,57.71,30
328,DeltaDock,60.54,81.99,47.77,0.961,0,0.0,0.0,30
329,DeltaDock,76.05,71.86,38.16,0.548,3,228.16,138.16,30
330,DeltaDock,58.9,76.98,48.4,1.098,2,117.8,57.8,30
331,DeltaDock,66.92,72.4,7.45,0.695,1,66.92,36.92,30
332,DeltaDock,66.48,73.97,18.69,0.628,0,0.0,0.0,30
333,DeltaDock,69.86,41.77,19.0,1.229,1,69.86,39.86,30
334,DeltaDock,82.13,47.12,35.14,1.38,2,164.25,104.25,30
335,DeltaDock,48.19,44.9,27.58,0.554,5,240.93,90.93,30
336,DeltaDock,61.23,54.72,19.85,1.191,2,122.45,62.45,30
337,DeltaDock,74.83,68.42,51.66,1.333,3,224.49,134.49,30
338,DeltaDock,76.3,43.86,11.74,0.896,0,0.0,0.0,30
339,DeltaDock,92.33,80.0,62.3,0.93,1,92.33,62.33,30
340,DeltaDock,90.05,75.02,39.33,0.908,1,90.05,60.05,30
341,DeltaDock,70.7,82.74,3.42,0.546,2,141.4,81.4,30
342,DeltaDock,41.74,43.19,27.31,0.837,3,125.21,35.21,30
343,DeltaDock,65.25,40.58,9.18,0.688,3,195.75,105.75,30
344,DeltaDock,91.22,80.74,27.0,0.633,2,182.44,122.44,30
345,DeltaDock,82.69,80.3,67.58,0.816,1,82.69,52.69,30
346,DeltaDock,52.5,53.85,56.93,0.701,7,367.52,157.52,30
347,DeltaDock,82.66,71.13,54.3,0.637,2,165.33,105.33,30
348,DeltaDock,73.29,74.71,66.33,1.449,0,0.0,0.0,30
349,DeltaDock,82.08,70.61,25.76,0.853,2,164.17,104.17,30
350,DeltaDock,74.86,87.39,14.16,1.436,1,74.86,44.86,30
351,DeltaDock,68.51,72.43,34.66,1.13,4,274.05,154.05,30
352,DeltaDock,80.44,55.17,11.56,0.53,0,0.0,0.0,30
353,DeltaDock,74.13,66.83,29.88,0.532,0,0.0,0.0,30
354,DeltaDock,83.91,89.74,23.97,0.57,2,167.83,107.83,30
355,DeltaDock,79.81,69.9,13.84,1.202,3,239.42,149.42,30
356,DeltaDock,71.21,50.12,57.24,0.656,4,284.83,164.83,30
357,DeltaDock,60.02,68.57,16.55,0.803,1,60.02,30.02,30
358,DeltaDock,71.4,89.39,35.15,0.762,2,142.79,82.79,30
359,DeltaDock,59.0,73.31,2.82,1.356,2,118.0,58.0,30
360,DeltaDock,54.39,48.4,13.44,1.428,0,0.0,0.0,30
361,DeltaDock,73.44,81.07,40.07,0.895,2,146.88,86.88,30
362,DeltaDock,74.31,67.66,29.6,0.539,2,148.61,88.61,30
363,DeltaDock,89.89,59.08,49.61,1.458,4,359.56,239.56,30
364,DeltaDock,84.55,81.51,46.43,1.083,3,253.66,163.66,30
0,EpsilonCam,101.48,101.51,11.05,0.922,4,405.92,185.92,55
1,EpsilonCam,102.63,117.56,5.78,0.92,1,102.63,47.63,55
2,EpsilonCam,93.24,70.74,31.75,0.887,3,279.73,114.73,55
3,EpsilonCam,82.59,87.11,6.24,0.544,3,247.77,82.77,55
4,EpsilonCam,114.6,92.32,32.16,0.643,2,229.19,119.19,55
5,EpsilonCam,86.58,99.52,12.85,0.503,2,173.17,63.17,55
6,EpsilonCam,110.89,80.12,43.89,0.594,1,110.89,55.89,55
7,EpsilonCam,105.86,103.22,94.16,0.693,2,211.73,101.73,55
8,EpsilonCam,99.17,96.02,10.06,0.708,5,495.86,220.86,55
9,EpsilonCam,108.56,90.78,33.12,0.937,1,108.56,53.56,55
10,EpsilonCam,83.9,99.61,2.54,0.614,3,251.69,86.69,55
11,EpsilonCam,87.48,113.35,20.97,0.964,7,612.33,227.33,55
12,EpsilonCam,80.03,97.9,12.67,1.272,4,320.12,100.12,55
13,EpsilonCam,69.52,68.38,37.1,0.956,4,278.09,58.09,55
14,EpsilonCam,72.93,71.59,23.86,0.695,7,510.48,125.48,55
15,EpsilonCam,103.54,94.04,83.15,1.079,2,207.08,97.08,55
16,EpsilonCam,93.11,63.87,11.0,1.254,6,558.67,228.67,55
17,EpsilonCam,105.65,116.37,77.12,1.429,3,316.96,151.96,55
18,EpsilonCam,111.24,80.45,9.7,1.414,1,111.24,56.24,55
19,EpsilonCam,87.69,107.82,17.0,0.802,6,526.16,196.16,55
20,EpsilonCam,119.67,113.86,2.94,1.359,3,359.02,194.02,55
21,EpsilonCam,73.95,72.4,46.08,1.085,3,221.86,56.86,55
22,EpsilonCam,104.52,69.63,7.75,0.948,1,104.52,49.52,55
23,EpsilonCam,67.59,63.54,63.67,0.584,6,405.53,75.53,55
24,EpsilonCam,116.95,97.3,15.9,0.73,4,467.79,247.79,55
