date_index,day_of_week,day_of_year,is_weekend,is_holiday,product,category,unit_cost,price,discount_rate,effective_price,competitor_price,price_gap_pct,marketing_spend,visibility_index,units_sold,revenue,profit,margin_pct
508,4,143,0,0,BetaBuds,Audio,25,64.97,0.082,59.64,69.13,-13.72,45.98,0.838,15,894.64,519.64,58.08
508,4,143,0,0,GammaBand,Wearables,18,33.96,0.113,30.12,34.99,-13.91,45.47,0.814,81,2439.92,981.92,40.24
508,4,143,0,0,DeltaDock,Accessories,30,58.85,0.096,53.2,50.66,5.01,55.63,0.689,4,212.8,92.8,43.61
508,4,143,0,0,EpsilonCam,Imaging,55,138.69,0.154,117.33,155.88,-24.73,23.63,0.675,5,586.66,311.66,53.12
508,4,143,0,0,ZetaHub,Accessories,22,59.05,0.024,57.63,58.0,-0.63,3.45,0.547,2,115.27,71.27,61.83
508,4,143,0,0,EtaDesk,Furniture,80,199.14,0.068,185.6,180.24,2.97,4.13,0.5,1,185.6,105.6,56.9
508,4,143,0,0,ThetaMat,Accessories,15,33.35,0.027,32.45,38.12,-14.88,7.34,0.5,11,356.95,191.95,53.77
509,5,144,1,0,AlphaWatch,Wearables,40,92.62,0.101,83.27,110.5,-24.65,78.88,1.372,13,1082.45,562.45,51.96
509,5,144,1,0,BetaBuds,Audio,25,63.07,0.013,62.25,60.77,2.44,106.86,1.368,11,684.75,409.75,59.84
509,5,144,1,0,GammaBand,Wearables,18,40.37,0.025,39.36,52.23,-24.64,41.29,0.837,44,1731.87,939.87,54.27
509,5,144,1,0,DeltaDock,Accessories,30,83.08,0.066,77.6,84.89,-8.59,4.44,0.635,2,155.19,95.19,61.34
509,5,144,1,0,EpsilonCam,Imaging,55,135.71,0.117,119.83,154.51,-22.44,35.17,0.779,12,1437.98,777.98,54.1
509,5,144,1,0,ZetaHub,Accessories,22,46.89,0.118,41.36,53.57,-22.8,236.77,1.5,72,2977.7,1393.7,46.8
509,5,144,1,0,EtaDesk,Furniture,80,203.46,0.056,192.07,211.91,-9.36,9.21,0.588,3,576.2,336.2,58.35
509,5,144,1,0,ThetaMat,Accessories,15,28.14,0.167,23.44,23.08,1.56,4.47,0.5,39,914.18,329.18,36.01
510,6,145,1,0,AlphaWatch,Wearables,40,89.84,0.164,75.11,89.01,-15.62,57.15,1.108,22,1652.34,772.34,46.74
510,6,145,1,0,BetaBuds,Audio,25,60.97,0.015,60.06,70.23,-14.49,41.84,0.844,11,660.61,385.61,58.37
510,6,145,1,0,GammaBand,Wearables,18,31.55,0.017,31.01,34.88,-11.08,58.19,1.039,45,1395.61,585.61,41.96
510,6,145,1,0,DeltaDock,Accessories,30,79.31,0.203,63.21,79.9,-20.89,8.03,0.591,2,126.42,66.42,52.54
510,6,145,1,0,EpsilonCam,Imaging,55,100.44,0.138,86.58,102.63,-15.64,54.69,0.932,9,779.21,284.21,36.47
510,6,145,1,0,ZetaHub,Accessories,22,55.6,0.083,50.99,62.66,-18.63,81.35,1.079,19,968.72,550.72,56.85
510,6,145,1,0,EtaDesk,Furniture,80,173.39,0.11,154.32,165.36,-6.68,11.81,0.78,4,617.27,297.27,48.16
510,6,145,1,0,ThetaMat,Accessories,15,26.88,0.053,25.46,24.98,1.9,119.09,1.5,237,6032.92,2477.92,41.07
511,0,146,0,0,AlphaWatch,Wearables,40,74.8,0.052,70.91,60.61,16.99,13.89,0.691,6,425.46,185.46,43.59
511,0,146,0,0,BetaBuds,Audio,25,47.76,0.031,46.28,43.66,6.0,25.96,0.596,7,323.96,148.96,45.98
511,0,146,0,0,GammaBand,Wearables,18,43.29,0.041,41.52,43.12,-3.72,2.44,0.5,7,290.61,164.61,56.64
511,0,146,0,0,DeltaDock,Accessories,30,67.98,0.048,64.72,60.68,6.65,19.84,0.761,3,194.15,104.15,53.64
511,0,146,0,0,EpsilonCam,Imaging,55,127.72,0.074,118.27,119.07,-0.67,49.2,1.049,4,473.07,253.07,53.5
511,0,146,0,0,ZetaHub,Accessories,22,48.93,0.125,42.81,50.39,-15.04,20.65,0.612,17,727.83,353.83,48.61
511,0,146,0,0,EtaDesk,Furniture,80,186.46,0.053,176.58,217.32,-18.75,67.0,1.286,10,1765.78,965.78,54.69
511,0,146,0,0,ThetaMat,Accessories,15,39.17,0.071,36.39,44.6,-18.41,20.39,0.718,24,873.33,513.33,58.78
512,1,147,0,0,AlphaWatch,Wearables,40,116.56,0.06,109.57,129.1,-15.13,12.43,0.7,2,219.13,139.13,63.49
512,1,147,0,0,BetaBuds,Audio,25,67.51,0.169,56.1,67.13,-16.43,23.68,0.54,11,617.11,342.11,55.44
512,1,147,0,0,GammaBand,Wearables,18,39.38,0.014,38.83,43.07,-9.85,29.45,0.738,30,1164.86,624.86,53.64
512,1,147,0,0,DeltaDock,Accessories,30,57.76,0.257,42.92,57.35,-25.17,54.9,0.903,7,300.41,90.41,30.1
512,1,147,0,0,EpsilonCam,Imaging,55,141.29,0.097,127.58,166.64,-23.44,10.46,0.5,3,382.75,217.75,56.89
512,1,147,0,0,ZetaHub,Accessories,22,53.16,0.079,48.96,49.68,-1.45,1.46,0.5,8,391.68,215.68,55.07
512,1,147,0,0,EtaDesk,Furniture,80,144.96,0.083,132.93,149.02,-10.8,85.21,1.079,12,1595.14,635.14,39.82
512,1,147,0,0,ThetaMat,Accessories,15,28.93,0.064,27.08,24.5,10.52,2.55,0.775,13,352.02,157.02,44.61
513,2,148,0,0,AlphaWatch,Wearables,40,78.29,0.176,64.51,78.43,-17.75,4.07,0.5,4,258.04,98.04,38.0
513,2,148,0,0,BetaBuds,Audio,25,61.84,0.008,61.35,60.35,1.65,31.01,0.626,5,306.73,181.73,59.25
513,2,148,0,0,GammaBand,Wearables,18,39.53,0.11,35.18,44.48,-20.9,34.86,0.973,30,1055.45,515.45,48.84
513,2,148,0,0,DeltaDock,Accessories,30,60.14,0.058,56.65,62.07,-8.73,0.35,0.5,1,56.65,26.65,47.05
513,2,148,0,0,EpsilonCam,Imaging,55,143.95,0.043,137.76,161.73,-14.82,11.54,0.504,1,137.76,82.76,60.08
513,2,148,0,0,ZetaHub,Accessories,22,52.37,0.098,47.24,58.44,-19.17,18.22,0.5,13,614.09,328.09,53.43
513,2,148,0,0,EtaDesk,Furniture,80,208.74,0.082,191.62,244.69,-21.69,3.76,0.705,1,191.62,111.62,58.25
513,2,148,0,0,ThetaMat,Accessories,15,42.74,0.064,40.0,38.0,5.28,9.69,0.5,9,360.04,225.04,62.5
514,3,149,0,0,AlphaWatch,Wearables,40,83.02,0.041,79.62,91.21,-12.71,0.1,0.5,1,79.62,39.62,49.76
514,3,149,0,0,BetaBuds,Audio,25,63.94,0.06,60.1,58.21,3.25,74.16,1.164,11,661.14,386.14,58.41
514,3,149,0,0,GammaBand,Wearables,18,46.23,0.142,39.67,51.95,-23.65,13.51,0.725,23,912.3,498.3,54.62
514,3,149,0,0,DeltaDock,Accessories,30,75.57,0.015,74.44,72.65,2.46,54.74,0.88,2,148.87,88.87,59.7
514,3,149,0,0,EpsilonCam,Imaging,55,134.81,0.087,123.08,139.09,-11.51,36.48,0.968,5,615.41,340.41,55.31
514,3,149,0,0,ZetaHub,Accessories,22,44.44,0.044,42.48,36.08,17.75,11.12,0.5,15,637.27,307.27,48.22
514,3,149,0,0,EtaDesk,Furniture,80,210.81,0.155,178.13,236.75,-24.76,5.06,0.5,3,534.4,294.4,55.09
514,3,149,0,0,ThetaMat,Accessories,15,29.01,0.027,28.23,35.99,-21.57,15.85,0.5,31,875.03,410.03,46.86
515,4,150,0,0,AlphaWatch,Wearables,40,98.61,0.212,77.7,84.05,-7.55,9.68,0.606,3,233.11,113.11,48.52
515,4,150,0,0,BetaBuds,Audio,25,50.34,0.045,48.07,54.72,-12.14,32.76,0.744,11,528.82,253.82,48.0
515,4,150,0,0,GammaBand,Wearables,18,45.37,0.022,44.37,55.2,-19.62,25.12,0.887,21,931.81,553.81,59.43
515,4,150,0,0,DeltaDock,Accessories,30,73.83,0.08,67.92,72.6,-6.44,44.28,0.975,3,203.77,113.77,55.83
515,4,150,0,0,EpsilonCam,Imaging,55,150.72,0.112,133.84,164.02,-18.4,12.2,0.678,2,267.68,157.68,58.91
515,4,150,0,0,ZetaHub,Accessories,22,54.73,0.043,52.38,64.13,-18.33,3.33,0.773,5,261.88,151.88,58.0
515,4,150,0,0,EtaDesk,Furniture,80,198.17,0.107,176.97,180.63,-2.03,20.25,0.682,3,530.9,290.9,54.79
515,4,150,0,0,ThetaMat,Accessories,15,42.92,0.09,39.06,48.16,-18.9,3.28,0.5,6,234.34,144.34,61.59
516,5,151,1,0,AlphaWatch,Wearables,40,92.33,0.048,87.9,87.47,0.49,63.2,0.951,11,966.88,526.88,54.49
516,5,151,1,0,BetaBuds,Audio,25,44.36,0.142,38.06,47.91,-20.56,49.46,1.064,56,2131.41,731.41,34.32
516,5,151,1,0,GammaBand,Wearables,18,42.43,0.092,38.53,53.23,-27.62,77.54,1.1,79,3043.59,1621.59,53.28
516,5,151,1,0,DeltaDock,Accessories,30,71.72,0.165,59.89,80.88,-25.96,36.45,0.682,8,479.09,239.09,49.9
516,5,151,1,0,EpsilonCam,Imaging,55,123.54,0.175,101.92,105.29,-3.2,146.54,1.5,24,2446.09,1126.09,46.04
516,5,151,1,0,ZetaHub,Accessories,22,51.15,0.036,49.31,49.73,-0.85,63.54,1.072,24,1183.41,655.41,55.38
516,5,151,1,0,EtaDesk,Furniture,80,198.39,0.099,178.75,222.76,-19.76,5.55,0.5,2,357.5,197.5,55.24
516,5,151,1,0,ThetaMat,Accessories,15,29.88,0.048,28.45,23.74,19.82,107.97,1.362,103,2929.91,1384.91,47.27
517,6,152,1,0,AlphaWatch,Wearables,40,105.22,0.12,92.59,107.51,-13.87,8.24,0.879,4,370.37,210.37,56.8
517,6,152,1,0,BetaBuds,Audio,25,62.8,0.135,54.32,69.26,-21.57,36.88,0.74,14,760.51,410.51,53.98
517,6,152,1,0,GammaBand,Wearables,18,42.64,0.027,41.49,39.8,4.24,46.43,0.778,21,871.26,493.26,56.61
517,6,152,1,0,DeltaDock,Accessories,30,80.88,0.039,77.73,84.49,-8.01,22.05,0.644,3,233.18,143.18,61.4
517,6,152,1,0,EpsilonCam,Imaging,55,126.53,0.047,120.58,144.84,-16.75,1.75,0.5,1,120.58,65.58,54.39
517,6,152,1,0,ZetaHub,Accessories,22,37.67,0.007,37.41,37.82,-1.09,14.22,0.5,23,860.35,354.35,41.19
517,6,152,1,0,EtaDesk,Furniture,80,158.3,0.128,138.04,137.61,0.31,41.91,0.704,13,1794.49,754.49,42.04
517,6,152,1,0,ThetaMat,Accessories,15,30.24,0.109,26.94,32.21,-16.35,37.91,0.878,123,3314.09,1469.09,44.33
518,0,153,0,0,AlphaWatch,Wearables,40,98.52,0.02,96.55,99.24,-2.71,34.12,0.858,4,386.2,226.2,58.57
518,0,153,0,0,BetaBuds,Audio,25,45.38,0.084,41.57,53.04,-21.63,44.27,0.84,19,789.79,314.79,39.86
518,0,153,0,0,GammaBand,Wearables,18,44.83,0.05,42.59,43.63,-2.39,18.65,0.669,15,638.83,368.83,57.74
518,0,153,0,0,DeltaDock,Accessories,30,63.92,0.046,60.98,78.45,-22.27,32.01,0.587,3,182.94,92.94,50.8
518,0,153,0,0,EpsilonCam,Imaging,55,120.42,0.079,110.91,123.81,-10.42,2.17,0.5,1,110.91,55.91,50.41
518,0,153,0,0,ZetaHub,Accessories,22,57.65,0.199,46.18,70.01,-34.04,8.64,0.5,9,415.6,217.6,52.36
518,0,153,0,0,EtaDesk,Furniture,80,215.09,0.05,204.34,215.5,-5.18,47.61,0.701,4,817.34,497.34,60.85
518,0,153,0,0,ThetaMat,Accessories,15,27.51,0.095,24.9,25.2,-1.2,8.14,0.5,52,1294.62,514.62,39.75
519,1,154,0,0,AlphaWatch,Wearables,40,81.04,0.101,72.85,83.54,-12.79,13.67,0.533,4,291.42,131.42,45.1
519,1,154,0,0,BetaBuds,Audio,25,54.04,0.081,49.66,63.02,-21.2,9.91,0.72,11,546.29,271.29,49.66
519,1,154,0,0,GammaBand,Wearables,18,43.92,0.054,41.55,48.99,-15.19,50.4,1.151,36,1495.74,847.74,56.68
519,1,154,0,0,DeltaDock,Accessories,30,66.48,0.153,56.31,69.24,-18.68,46.06,0.652,5,281.54,131.54,46.72
519,1,154,0,0,EpsilonCam,Imaging,55,119.51,0.029,116.04,119.22,-2.66,21.28,0.71,2,232.09,122.09,52.6
519,1,154,0,0,ZetaHub,Accessories,22,58.92,0.092,53.5,61.3,-12.73,12.83,0.57,11,588.49,346.49,58.88
519,1,154,0,0,EtaDesk,Furniture,80,214.46,0.167,178.65,250.83,-28.78,42.7,1.008,5,893.23,493.23,55.22
519,1,154,0,0,ThetaMat,Accessories,15,25.95,0.033,25.09,25.98,-3.41,18.78,0.843,79,1982.4,797.4,40.22
520,2,155,0,0,AlphaWatch,Wearables,40,101.56,0.041,97.4,91.25,6.74,37.65,1.011,8,779.17,459.17,58.93
520,2,155,0,0,BetaBuds,Audio,25,63.93,0.043,61.18,54.7,11.85,19.63,0.636,5,305.91,180.91,59.14
520,2,155,0,0,GammaBand,Wearables,18,40.37,0.116,35.69,37.84,-5.69,1.8,0.54,9,321.18,159.18,49.56
520,2,155,0,0,DeltaDock,Accessories,30,62.9,0.008,62.4,61.39,1.64,42.76,0.949,3,187.19,97.19,51.92
520,2,155,0,0,EpsilonCam,Imaging,55,121.1,0.021,118.56,101.42,16.9,38.01,0.925,5,592.78,317.78,53.61
520,2,155,0,0,ZetaHub,Accessories,22,53.41,0.081,49.08,62.96,-22.04,39.58,0.839,29,1423.43,785.43,55.18
520,2,155,0,0,EtaDesk,Furniture,80,219.02,0.115,193.83,245.02,-20.89,6.05,0.5,1,193.83,113.83,58.73
520,2,155,0,0,ThetaMat,Accessories,15,33.69,0.163,28.2,33.92,-16.87,29.0,0.518,42,1184.34,554.34,46.81
521,3,156,0,0,AlphaWatch,Wearables,40,70.72,0.025,68.95,68.41,0.79,77.9,1.102,12,827.42,347.42,41.99
521,3,156,0,0,BetaBuds,Audio,25,62.45,0.198,50.08,71.91,-30.35,51.93,1.001,17,851.44,426.44,50.08
521,3,156,0,0,GammaBand,Wearables,18,43.54,0.051,41.32,48.65,-15.07,15.19,0.5,21,867.71,489.71,56.44
521,3,156,0,0,DeltaDock,Accessories,30,51.69,0.085,47.3,60.4,-21.69,44.26,0.872,8,378.37,138.37,36.57
521,3,156,0,0,EpsilonCam,Imaging,55,128.3,0.087,117.14,147.2,-20.42,4.98,0.573,3,351.41,186.41,53.05
521,3,156,0,0,ZetaHub,Accessories,22,38.31,0.073,35.51,41.4,-14.22,24.03,0.558,20,710.27,270.27,38.05
521,3,156,0,0,EtaDesk,Furniture,80,172.99,0.159,145.48,184.9,-21.32,26.31,0.933,5,727.42,327.42,45.01
521,3,156,0,0,ThetaMat,Accessories,15,34.27,0.083,31.43,36.06,-12.85,29.19,0.63,42,1319.87,689.87,52.27
522,4,157,0,0,AlphaWatch,Wearables,40,106.98,0.035,103.24,94.62,9.11,13.75,0.5,2,206.47,126.47,61.25
522,4,157,0,0,BetaBuds,Audio,25,66.82,0.099,60.2,63.37,-4.99,40.01,0.909,15,903.07,528.07,58.48
522,4,157,0,0,GammaBand,Wearables,18,42.89,0.035,41.39,50.14,-17.45,49.65,0.912,61,2524.72,1426.72,56.51
522,4,157,0,0,DeltaDock,Accessories,30,80.07,0.026,77.99,71.84,8.56,6.14,0.5,1,77.99,47.99,61.53
522,4,157,0,0,EpsilonCam,Imaging,55,115.4,0.044,110.32,132.86,-16.96,0.47,0.543,1,110.32,55.32,50.15
522,4,157,0,0,ZetaHub,Accessories,22,40.74,0.248,30.64,31.34,-2.24,69.82,1.314,38,1164.19,328.19,28.19
522,4,157,0,0,EtaDesk,Furniture,80,201.04,0.034,194.2,194.62,-0.21,22.57,1.012,3,582.61,342.61,58.81
522,4,157,0,0,ThetaMat,Accessories,15,32.09,0.108,28.62,38.71,-26.05,40.46,0.776,85,2433.06,1158.06,47.6
523,5,158,1,0,AlphaWatch,Wearables,40,93.53,0.075,86.52,85.62,1.05,49.56,0.662,7,605.61,325.61,53.77
523,5,158,1,0,BetaBuds,Audio,25,57.18,0.034,55.24,52.54,5.13,10.48,0.5,5,276.18,151.18,54.74
523,5,158,1,0,GammaBand,Wearables,18,49.33,0.025,48.1,49.92,-3.65,75.17,1.064,21,1010.03,632.03,62.58
523,5,158,1,0,DeltaDock,Accessories,30,67.46,0.207,53.5,58.22,-8.11,12.65,0.5,3,160.49,70.49,43.92
523,5,158,1,0,EpsilonCam,Imaging,55,130.67,0.025,127.4,135.81,-6.19,14.29,0.593,3,382.21,217.21,56.83
523,5,158,1,0,ZetaHub,Accessories,22,48.59,0.041,46.6,47.61,-2.13,108.0,1.349,36,1677.52,885.52,52.79
523,5,158,1,0,EtaDesk,Furniture,80,163.96,0.051,155.6,196.75,-20.92,4.18,0.515,4,622.39,302.39,48.59
523,5,158,1,0,ThetaMat,Accessories,15,40.71,0.037,39.2,36.9,6.24,86.2,1.048,35,1372.13,847.13,61.74
524,6,159,1,0,AlphaWatch,Wearables,40,103.69,0.046,98.92,98.25,0.68,27.42,0.978,8,791.36,471.36,59.56
524,6,159,1,0,BetaBuds,Audio,25,69.0,0.073,63.96,73.11,-12.51,16.1,0.645,8,511.7,311.7,60.91
524,6,159,1,0,GammaBand,Wearables,18,45.1,0.05,42.84,55.6,-22.94,3.93,0.5,9,385.6,223.6,57.99
524,6,159,1,0,DeltaDock,Accessories,30,81.96,0.082,75.24,95.61,-21.31,35.08,0.601,3,225.72,135.72,60.13
524,6,159,1,0,EpsilonCam,Imaging,55,136.55,0.097,123.3,131.85,-6.48,53.25,0.851,7,863.13,478.13,55.4
524,6,159,1,0,ZetaHub,Accessories,22,54.35,0.1,48.92,55.17,-11.34,34.74,0.672,15,733.72,403.72,55.02
524,6,159,1,0,EtaDesk,Furniture,80,171.51,0.108,152.99,170.54,-10.29,80.26,0.826,6,917.92,437.92,47.71
524,6,159,1,0,ThetaMat,Accessories,15,33.32,0.096,30.12,32.76,-8.05,56.97,1.046,66,1988.0,998.0,50.2
525,0,160,0,0,AlphaWatch,Wearables,40,78.97,0.046,75.34,68.71,9.65,41.36,0.787,7,527.36,247.36,46.91
525,0,160,0,0,BetaBuds,Audio,25,57.12,0.073,52.95,45.71,15.84,155.44,1.5,30,1588.51,838.51,52.79
525,0,160,0,0,GammaBand,Wearables,18,41.51,0.112,36.86,47.37,-22.19,15.66,0.879,22,810.94,414.94,51.17
525,0,160,0,0,DeltaDock,Accessories,30,78.63,0.02,77.06,66.76,15.42,12.3,0.576,1,77.06,47.06,61.07
525,0,160,0,0,EpsilonCam,Imaging,55,143.35,0.073,132.89,169.91,-21.79,4.18,0.512,1,132.89,77.89,58.61
525,0,160,0,0,ZetaHub,Accessories,22,58.47,0.01,57.89,54.95,5.34,23.65,0.961,10,578.85,358.85,61.99
525,0,160,0,0,EtaDesk,Furniture,80,157.67,0.208,124.87,183.37,-31.9,10.85,0.802,7,874.12,314.12,35.94
525,0,160,0,0,ThetaMat,Accessories,15,40.72,0.044,38.93,48.13,-19.12,10.48,0.562,9,350.35,215.35,61.47
526,1,161,0,0,AlphaWatch,Wearables,40,88.46,0.161,74.22,87.75,-15.42,83.6,1.236,26,1929.67,889.67,46.1
526,1,161,0,0,BetaBuds,Audio,25,54.55,0.17,45.28,48.4,-6.45,6.56,0.5,5,226.38,101.38,44.78
526,1,161,0,0,GammaBand,Wearables,18,34.16,0.015,33.65,33.74,-0.27,28.07,0.746,34,1144.02,532.02,46.5
526,1,161,0,0,DeltaDock,Accessories,30,58.45,0.069,54.42,59.14,-7.99,17.1,0.551,2,108.83,48.83,44.87
526,1,161,0,0,EpsilonCam,Imaging,55,139.92,0.186,113.89,131.29,-13.25,30.42,0.712,4,455.58,235.58,51.71
526,1,161,0,0,ZetaHub,Accessories,22,60.88,0.012,60.15,63.45,-5.2,9.38,0.5,4,240.6,152.6,63.42
526,1,161,0,0,EtaDesk,Furniture,80,203.58,0.047,194.01,211.96,-8.47,18.5,0.892,4,776.05,456.05,58.77
526,1,161,0,0,ThetaMat,Accessories,15,35.07,0.094,31.77,30.18,5.28,36.18,0.838,44,1398.03,738.03,52.79
527,2,162,0,0,AlphaWatch,Wearables,40,75.57,0.055,71.41,70.4,1.44,11.37,0.625,4,285.65,125.65,43.99
527,2,162,0,0,BetaBuds,Audio,25,44.69,0.01,44.24,41.15,7.52,88.36,1.078,27,1194.56,519.56,43.49
527,2,162,0,0,GammaBand,Wearables,18,46.43,0.201,37.1,44.89,-17.36,16.28,0.5,20,741.95,381.95,51.48
527,2,162,0,0,DeltaDock,Accessories,30,71.64,0.024,69.92,70.82,-1.27,4.92,0.5,1,69.92,39.92,57.09
527,2,162,0,0,EpsilonCam,Imaging,55,113.01,0.095,102.27,130.77,-21.79,18.96,0.801,3,306.82,141.82,46.22
527,2,162,0,0,ZetaHub,Accessories,22,62.55,0.026,60.92,72.75,-16.26,58.11,0.983,24,1462.17,934.17,63.89
527,2,162,0,0,EtaDesk,Furniture,80,234.61,0.088,213.96,200.5,6.72,77.32,1.106,9,1925.68,1205.68,62.61
527,2,162,0,0,ThetaMat,Accessories,15,32.22,0.122,28.29,34.85,-18.83,6.75,0.525,24,678.94,318.94,46.98
528,3,163,0,0,AlphaWatch,Wearables,40,74.68,0.034,72.14,67.94,6.18,57.04,1.081,10,721.41,321.41,44.55
528,3,163,0,0,BetaBuds,Audio,25,45.68,0.082,41.93,39.54,6.06,8.55,0.748,10,419.34,169.34,40.38
528,3,163,0,0,GammaBand,Wearables,18,49.12,0.073,45.53,39.21,16.13,4.32,0.5,7,318.74,192.74,60.47
528,3,163,0,0,DeltaDock,Accessories,30,74.24,0.043,71.05,70.66,0.55,9.88,0.694,1,71.05,41.05,57.77
528,3,163,0,0,EpsilonCam,Imaging,55,100.51,0.036,96.89,89.13,8.71,26.29,0.519,5,484.46,209.46,43.24
528,3,163,0,0,ZetaHub,Accessories,22,47.76,0.027,46.47,44.96,3.36,33.33,0.95,14,650.59,342.59,52.66
528,3,163,0,0,EtaDesk,Furniture,80,215.25,0.028,209.22,231.32,-9.55,3.28,0.529,1,209.22,129.22,61.76
528,3,163,0,0,ThetaMat,Accessories,15,39.77,0.12,35.0,36.98,-5.36,11.06,0.559,11,384.97,219.97,57.14
529,4,164,0,0,AlphaWatch,Wearables,40,92.87,0.175,76.62,98.5,-22.22,47.37,0.893,8,612.94,292.94,47.79
529,4,164,0,0,BetaBuds,Audio,25,49.34,0.086,45.1,58.31,-22.66,113.09,1.161,38,1713.68,763.68,44.56
529,4,164,0,0,GammaBand,Wearables,18,33.24,0.178,27.32,36.5,-25.14,14.57,0.728,49,1338.84,456.84,34.12
529,4,164,0,0,DeltaDock,Accessories,30,63.5,0.106,56.77,65.44,-13.25,77.54,1.021,6,340.61,160.61,47.15
529,4,164,0,0,EpsilonCam,Imaging,55,126.77,0.038,121.95,145.75,-16.33,20.58,0.501,1,121.95,66.95,54.9
529,4,164,0,0,ZetaHub,Accessories,22,43.3,0.055,40.92,51.87,-21.11,71.64,1.012,35,1432.15,662.15,46.23
529,4,164,0,0,EtaDesk,Furniture,80,230.49,0.14,198.22,264.0,-24.92,33.44,0.72,3,594.66,354.66,59.64
529,4,164,0,0,ThetaMat,Accessories,15,33.25,0.162,27.86,38.65,-27.91,49.92,0.823,89,2479.85,1144.85,46.17
530,5,165,1,0,AlphaWatch,Wearables,40,98.11,0.269,71.72,98.05,-26.86,3.34,0.51,3,215.16,95.16,44.23
530,5,165,1,0,BetaBuds,Audio,25,53.15,0.069,49.48,49.48,0.01,3.66,0.624,6,296.9,146.9,49.48
530,5,165,1,0,GammaBand,Wearables,18,34.19,0.196,27.49,37.73,-27.14,66.06,1.011,186,5112.91,1764.91,34.52
530,5,165,1,0,DeltaDock,Accessories,30,74.34,0.068,69.28,74.25,-6.69,12.31,0.607,2,138.57,78.57,56.7
530,5,165,1,0,EpsilonCam,Imaging,55,140.41,0.038,135.07,138.01,-2.13,8.51,0.5,1,135.07,80.07,59.28
530,5,165,1,0,ZetaHub,Accessories,22,42.77,0.094,38.75,49.44,-21.62,6.2,0.635,20,774.99,334.99,43.23
530,5,165,1,0,EtaDesk,Furniture,80,189.89,0.072,176.22,168.36,4.67,40.61,1.208,5,881.09,481.09,54.6
530,5,165,1,0,ThetaMat,Accessories,15,29.69,0.049,28.24,24.12,17.06,31.42,0.745,48,1355.29,635.29,46.87
531,6,166,1,0,AlphaWatch,Wearables,40,83.31,0.021,81.56,76.09,7.19,17.95,0.57,3,244.68,124.68,50.96
531,6,166,1,0,BetaBuds,Audio,25,60.18,0.082,55.25,73.48,-24.82,23.17,0.691,12,662.94,362.94,54.75
531,6,166,1,0,GammaBand,Wearables,18,46.58,0.064,43.6,55.48,-21.42,10.59,0.5,17,741.18,435.18,58.71
531,6,166,1,0,DeltaDock,Accessories,30,69.96,0.047,66.67,66.51,0.24,33.9,0.733,4,266.69,146.69,55.0
531,6,166,1,0,EpsilonCam,Imaging,55,137.27,0.108,122.44,159.5,-23.23,12.83,0.504,2,244.89,134.89,55.08
531,6,166,1,0,ZetaHub,Accessories,22,50.78,0.097,45.85,60.1,-23.7,6.67,0.675,16,733.67,381.67,52.02
531,6,166,1,0,EtaDesk,Furniture,80,201.5,0.004,200.69,233.5,-14.05,1.76,0.5,1,200.69,120.69,60.14
531,6,166,1,0,ThetaMat,Accessories,15,30.91,0.031,29.95,33.89,-11.62,3.21,0.579,20,599.04,299.04,49.92
532,0,167,0,0,AlphaWatch,Wearables,40,96.48,0.055,91.17,85.91,6.13,4.29,0.5,1,91.17,51.17,56.13
532,0,167,0,0,BetaBuds,Audio,25,58.18,0.208,46.08,63.87,-27.86,26.82,0.673,11,506.86,231.86,45.74
532,0,167,0,0,GammaBand,Wearables,18,43.83,0.028,42.6,49.77,-14.4,33.07,0.855,37,1576.3,910.3,57.75
532,0,167,0,0,DeltaDock,Accessories,30,64.13,0.063,60.09,70.26,-14.48,28.82,0.817,3,180.27,90.27,50.07
532,0,167,0,0,EpsilonCam,Imaging,55,90.76,0.059,85.41,112.27,-23.93,12.57,0.7,3,256.22,91.22,35.6
532,0,167,0,0,ZetaHub,Accessories,22,46.92,0.071,43.59,47.21,-7.67,76.68,1.116,40,1743.55,863.55,49.53
532,0,167,0,0,EtaDesk,Furniture,80,182.82,0.164,152.84,177.56,-13.92,78.85,1.073,4,611.35,291.35,47.66
532,0,167,0,0,ThetaMat,Accessories,15,34.46,0.067,32.15,33.76,-4.77,35.41,1.152,43,1382.5,737.5,53.35
533,1,168,0,0,AlphaWatch,Wearables,40,109.44,0.1,98.5,105.59,-6.72,14.0,0.772,4,393.98,233.98,59.39
533,1,168,0,0,BetaBuds,Audio,25,58.96,0.044,56.37,69.85,-19.3,0.91,0.5,4,225.46,125.46,55.65
533,1,168,0,0,GammaBand,Wearables,18,46.01,0.193,37.13,52.06,-28.68,7.23,0.721,23,853.99,439.99,51.52
533,1,168,0,0,DeltaDock,Accessories,30,80.79,0.004,80.47,80.39,0.1,78.94,1.201,4,321.87,201.87,62.72
533,1,168,0,0,EpsilonCam,Imaging,55,154.15,0.096,139.35,153.71,-9.34,14.92,0.714,2,278.7,168.7,60.53
533,1,168,0,0,ZetaHub,Accessories,22,59.28,0.035,57.21,59.83,-4.39,17.41,0.817,15,858.08,528.08,61.54
533,1,168,0,0,EtaDesk,Furniture,80,194.58,0.107,173.76,233.11,-25.46,29.05,0.943,3,521.28,281.28,53.96
533,1,168,0,0,ThetaMat,Accessories,15,36.24,0.101,32.58,36.68,-11.18,49.35,1.008,36,1172.87,632.87,53.96
